Date,Revenue,SEM,SEMCard,SEMPBook,SEMOther,SEMBrand,Display,FB,Affiliate,Partners,TV,TVImpression,DM,SEM_LTA,Display_LTA,FB_LTA,Affiliates_LTA,Partners_LTA,SEM_MTA,Display_MTA,FB_MTA,Affiliates_MTA,Partners_MTA
9/22/2013,830760,39884,22037,7818,5576,4452,20369,0,2075,35326,0,0,310263,142139,46762,3377,30216,146902,104179,45081,491,15735,168996
9/23/2013,939561,40003,21662,7969,5276,5096,22544,20181,2744,34363,0,0,310263,136152,48220,4407,32934,147834,103988,50474,504,15726,172138
9/24/2013,1061448,36806,20601,7660,4005,4539,20199,20181,1385,30406,0,0,310263,163019,55028,3991,29130,123921,121414,46366,370,16937,147770
9/25/2013,1327289,35558,20202,7898,2967,4491,23623,13885,6,40574,0,0,310263,229886,67333,6390,39834,168340,156436,58589,268,21004,200749
9/26/2013,631476,24105,12090,6902,1500,3613,26340,13885,1041,42684,0,0,310263,93008,34330,10136,19470,126615,75002,32794,5065,8926,136014
9/27/2013,589815,18153,7551,6567,1289,2746,25761,11368,1565,40277,0,0,310263,83547,29162,9455,19667,148645,61439,29982,4994,9777,162727
9/28/2013,703363,16464,5889,6504,1481,2590,18734,11368,2936,19862,0,0,310263,84265,31499,9384,21262,68174,71606,31658,5297,12444,80725
9/29/2013,934872,20634,8847,6499,2004,3284,19738,8191,3989,25944,0,0,310263,124920,46354,10925,26578,107376,107916,46456,6238,16479,119247
9/30/2013,838686,16253,5607,5551,1598,3497,36141,8191,2615,33022,0,0,310263,117047,43432,10448,23413,121832,94258,42621,6480,12289,127744
10/1/2013,678745,18806,7461,6134,2006,3206,28778,4415,1041,18168,0,0,371207,111495,43788,6226,17877,71772,85676,36241,4065,10324,74834
10/2/2013,715527,22808,11293,6481,1991,3043,32076,4415,1041,18271,0,0,371207,113499,46561,3972,21137,76596,88449,37392,3025,11294,83380
10/3/2013,675756,26181,13778,7414,1959,3029,28010,3801,715,21174,0,0,371207,97302,46317,6190,21687,79592,77936,37544,3060,9474,84828
10/4/2013,562289,22625,9789,7758,2155,2923,27433,3801,975,23234,0,0,371207,86166,39110,3776,19838,80896,69151,28458,1360,8262,82250
10/5/2013,576407,21552,7554,8559,2369,3071,26228,3613,1915,15733,0,0,371207,98501,39858,3488,21770,57878,75946,35121,2109,11233,60086
10/6/2013,828191,26470,10026,9577,3030,3837,31554,3613,3277,19067,0,0,371207,136599,62978,6933,32936,80978,106047,50479,3851,17297,83791
10/7/2013,877624,31577,12567,10181,4204,4625,44858,3833,2822,16557,0,0,371207,141205,51020,5610,29229,72608,112086,48426,3030,14443,83936
10/8/2013,858574,29426,12510,8199,4045,4671,34729,3833,2513,14431,0,0,371207,138324,50638,6956,30545,72326,105127,50835,3106,14395,83728
10/9/2013,974394,27620,12591,6172,3804,5052,35992,4343,2303,16182,0,0,371207,149360,59464,6868,33488,85324,112595,50719,2468,14877,103232
10/10/2013,603767,24174,11954,4755,3260,4205,31645,4343,2275,10723,0,0,371207,100189,45076,6250,20028,57037,75407,36906,2418,9761,68563
10/11/2013,496804,20737,9901,3872,2986,3979,30268,3227,2088,9299,0,0,371207,87723,42111,5180,18958,52560,68061,32466,1545,9740,60465
10/12/2013,599864,20482,9391,4017,3267,3807,28616,3227,1431,10189,0,0,371207,95148,33674,3364,19930,59396,74276,33992,1618,9069,76067
10/13/2013,848211,27224,13227,5062,4007,4930,32797,3077,2197,14431,0,0,371207,143346,53969,4298,32656,84990,114309,45819,1152,17349,103494
10/14/2013,880673,33384,17680,6034,3886,5784,33969,3077,2640,15967,0,0,371207,146351,52998,3248,30891,85682,116146,51786,1253,12652,109045
10/15/2013,796069,30030,16605,5358,3062,5005,35538,8083,2233,16201,0,0,371207,131294,48088,3562,27662,82896,101771,43998,1123,13048,103740
10/16/2013,1248830,26297,13035,5137,2967,5157,35979,8083,4398,15433,0,0,371207,164488,52622,22338,41035,90047,128773,55894,2929,21770,153850
10/17/2013,663414,23056,10667,5021,2778,4590,24413,9750,3198,11247,0,0,371207,116415,46753,7195,24912,70157,87839,35777,2181,11439,87882
10/18/2013,557141,20356,9443,4666,2381,3865,22856,9750,1820,9552,0,0,371207,104875,41374,4995,18941,66132,77255,30554,2007,9650,59084
10/19/2013,827042,20499,9211,4520,2633,4135,24425,8227,3155,14581,0,0,371207,109714,40532,19750,31083,70459,91211,46266,2665,16392,70884
10/20/2013,1245385,27244,12712,5716,3430,5385,29744,8227,4695,20050,0,0,371207,188426,60573,22878,43592,103869,149749,65807,6859,24317,109039
10/21/2013,841207,35556,19595,5724,4827,5410,30997,9024,2336,12867,0,0,371207,152559,48371,8182,27100,83742,116119,47615,3865,13923,79099
10/22/2013,867473,33459,17654,5682,4971,5152,32408,9024,1421,13120,0,0,371207,155976,51684,7012,34119,82342,114310,47847,2420,15292,82381
10/23/2013,962820,31812,16967,5250,4963,4632,31363,7779,2417,12745,0,0,371207,173953,50533,18341,35609,85284,120132,58340,3591,16746,85892
10/24/2013,886886,27549,14208,4845,4038,4457,30708,7779,2281,12324,0,0,371207,144419,51767,11160,28699,76393,108856,43489,2865,13659,76245
10/25/2013,776087,23168,11063,4143,3619,4342,25815,6742,2095,11528,0,0,371207,137226,44064,9554,25667,70650,102042,43679,3578,11105,71334
10/26/2013,877792,22560,10522,3779,3894,4366,24611,6742,1805,11968,0,0,371207,173783,51079,11295,31779,78628,120693,49655,3107,15553,79590
10/27/2013,2239414,36074,18301,6233,5381,6158,34037,3838,2606,21698,0,0,371207,399267,111771,23105,61851,168069,276748,106537,6424,31295,170130
10/28/2013,2597731,41859,21521,8024,5702,6612,42294,3838,4620,24667,0,0,371207,492314,134586,24971,89078,194115,309984,128340,5507,40604,201028
10/29/2013,867597,41042,23524,7592,4233,5694,29638,6875,4794,15723,0,0,371207,155646,43764,6193,34079,87308,113896,54300,2209,16531,92494
10/30/2013,1066796,41949,21781,5721,8545,5902,34808,7893,2870,23112,0,0,371207,171800,54787,13872,37591,123080,129969,59031,2201,19414,129740
10/31/2013,1185448,32167,16113,4915,5435,5704,47631,13705,3547,31381,0,0,371207,184411,52437,22196,42325,174055,151473,63836,7452,23274,117056
11/1/2013,1674811,35783,17906,5460,5979,6438,45899,10901,4130,22625,0,0,10033695,223835,69140,28131,53560,127576,169806,73851,11588,31157,123937
11/2/2013,1455968,40052,21042,5804,7193,6014,34737,7466,4706,21408,0,0,10033695,267164,68028,44252,52458,125466,192222,63760,18213,25996,122057
11/3/2013,2623373,51756,29378,8273,6743,7363,42292,7487,4454,30407,0,0,10033695,476288,122333,71609,92945,208760,343597,100113,27799,44049,207617
11/4/2013,1210922,54992,34125,8160,5284,7423,33439,6421,4216,22035,60782,6395700,10033695,220625,62238,30663,36730,115388,171801,53340,14462,20417,114269
11/5/2013,1366328,49916,33909,7085,2186,6736,32908,7280,2873,21848,49670,5900200,10033695,242939,70951,36215,41664,124809,184339,59984,14943,21496,126387
11/6/2013,1441336,49829,34083,6871,2453,6422,33946,5535,2900,18299,54530,5319800,10033695,248950,75495,39456,47932,124164,183695,56211,16726,21919,122517
11/7/2013,1937582,45550,30738,6188,2390,6235,41881,6459,3681,19329,54318,6228400,10033695,319370,91270,41196,55841,139278,233042,84886,19143,23515,136440
11/8/2013,1084345,39595,25151,6485,2212,5747,28432,9540,3410,17418,60219,7728200,10033695,194940,55887,32117,36955,103410,146757,56418,10903,15747,100724
11/9/2013,1350916,43161,27536,6754,2583,6287,25927,9100,2690,20200,43667,6776500,10033695,262674,68432,49382,49420,122408,178295,77974,16232,19852,117980
11/10/2013,2917004,62265,41935,8647,3315,8368,39471,13664,4453,33788,74627,6645300,10033695,469825,124744,38408,96060,227142,326200,143381,7581,40806,221554
11/11/2013,2100629,70097,45786,9216,6335,8760,38906,13705,5793,25463,57089,6974100,10033695,397991,110586,42396,65886,168656,280914,105489,17749,27972,169141
11/12/2013,1936284,68325,44349,7915,7862,8199,34605,17367,4209,26821,53984,6158400,10033695,385304,87344,66090,70957,165954,244070,84285,24591,28891,180590
11/13/2013,2799243,64093,40599,6837,7638,9019,39542,19449,4864,35670,42933,4955500,10033695,501864,112991,84655,84313,246165,306031,101837,29910,30816,284449
11/14/2013,1950581,60699,37524,6808,7798,8569,35942,18094,5326,26371,43616,5300400,10033695,382674,90571,77168,62861,166999,231908,82697,27649,25065,175752
11/15/2013,1782243,48720,29226,5381,6616,7496,46430,17530,4292,26502,61548,8545300,10033695,351915,85278,76914,61985,155757,213880,69510,27242,19962,160973
11/16/2013,2681832,54377,31952,5765,7614,9046,38886,19323,5827,34547,64117,7587000,10033695,471098,112442,95105,83082,212434,295413,104836,36331,35091,225712
11/17/2013,4970640,79034,47543,7424,9388,14679,52328,15953,8713,47226,58325,10186800,10033695,839050,183453,117594,135087,376635,515207,184561,46703,52950,390871
11/18/2013,3505627,67757,40060,6972,10467,10257,41778,35233,5077,29115,63923,6338600,10033695,649774,156793,112677,110549,251275,404997,140998,38954,44113,237537
11/19/2013,2644962,74895,44200,6618,14703,9374,44153,35111,2680,26652,67550,6620600,10033695,483491,138037,91199,90273,203168,316586,118493,32843,35984,187157
11/20/2013,2781210,76852,52621,5245,9740,9246,40826,47279,5912,28450,60789,6746300,10033695,535525,148035,100767,100773,223747,327256,115805,37330,35185,213764
11/21/2013,2634812,77164,54217,4759,9229,8959,41800,47277,8511,36841,53360,6154300,10033695,525188,157780,100433,93533,248331,349442,132340,41125,37549,235257
11/22/2013,2442915,81829,58958,5122,10017,7732,39760,44909,6491,32074,46288,6095500,10033695,524277,151992,110438,87267,215985,334023,114967,45551,36637,211183
11/23/2013,3364065,99766,68026,8000,14846,8895,41696,44396,7208,37721,51421,7281600,10033695,739581,212542,149861,111314,291197,465711,172232,63854,49371,273591
11/24/2013,7919788,157895,117568,10616,16664,13048,69403,43867,9935,63381,53519,6887000,10033695,1667999,491290,310177,234846,598051,1043387,395311,139792,103040,553999
11/25/2013,8690626,170548,130425,11352,16974,11797,71697,46925,13084,61189,73485,7847400,10033695,1806324,554312,342721,266447,631815,1104748,415856,151612,117695,604244
11/26/2013,2628184,149057,108198,15703,14485,10670,57016,29131,13305,43930,49995,6203200,10033695,526911,169677,113085,91520,261074,361587,143897,49178,40356,238485
11/27/2013,2713322,106120,75479,9086,11828,9727,54877,28669,9019,39913,74024,8339000,10033695,561387,185150,114716,95562,261376,372844,153433,49959,43036,254694
11/28/2013,2617606,84480,59316,6625,8525,10014,43620,24745,8205,26577,169435,8918300,10033695,499478,134019,86123,91264,162765,322084,129647,44108,34978,169068
11/29/2013,6355434,193369,134658,18234,19310,21167,73637,28336,13804,52489,165034,9424900,10033695,1164795,306301,203984,226481,370394,707469,298495,102206,81426,409265
11/30/2013,5772910,196354,144710,17265,18200,16180,77866,37982,18166,58577,118172,12109700,10033695,1288403,350613,189646,208454,407036,763915,322550,88661,73567,420573
12/1/2013,12026794,287515,217408,19964,27488,22655,101129,32982,20055,77418,219576,15096200,186206,2446615,689532,358731,406818,674948,1467579,618012,164664,143801,697151
12/2/2013,9431301,333521,254088,24880,30811,23742,130581,49051,28957,70985,111926,9563600,186206,1906547,594993,272416,372182,660284,1308225,560245,147420,142729,631630
12/3/2013,7146846,261946,203610,14569,23001,20766,132574,47647,24100,62716,100696,9681200,186206,1658832,540706,240264,282065,520692,1086920,454460,122251,109816,503176
12/4/2013,10808383,212772,156575,12680,20361,23157,156988,47226,20344,72811,109540,10592300,186206,2410914,738353,363632,399962,754062,1474970,601819,182231,149603,730809
12/5/2013,7891865,200950,146776,13534,19783,20857,153652,47292,14195,61498,104861,12378700,186206,1707323,542332,274344,279193,565008,1141946,475905,145765,121458,528163
12/6/2013,5694406,194526,145709,11764,19030,18023,149113,48679,8669,53726,111251,14556600,186206,1366713,439783,246730,190768,425873,934723,376604,119283,85151,401971
12/7/2013,7147791,226417,167413,15234,26565,17205,166341,48293,16345,65113,115781,16551900,186206,1742224,558769,321339,233718,542555,1179291,493561,155193,106720,505020
12/8/2013,14115805,315195,236199,23208,31732,24056,214486,55395,21908,100446,236547,18691800,186206,3165777,997135,556551,453164,1030041,2146063,883862,260269,204990,974831
12/9/2013,11034067,299975,224323,23477,30817,21359,135707,54404,27581,90220,188256,16473300,186206,2569740,826349,521017,391765,844063,1732306,719566,238425,170275,816713
12/10/2013,8557331,261562,184333,24870,32570,19788,88119,49274,25097,85547,93701,11640900,186206,1949395,641761,402225,338106,703794,1396389,610352,175569,142472,671765
12/11/2013,7960252,222755,152616,23037,29903,17199,85833,50486,21015,77287,73832,10429900,186206,1827563,591862,353886,334056,640188,1267987,540291,151226,130360,622607
12/12/2013,6840075,190318,122163,22848,29327,15981,85683,35751,21673,72886,75370,8219200,186206,1643462,580274,302514,261189,570884,1152589,491135,146264,105537,541070
12/13/2013,6403879,146799,90388,15561,26711,14139,84419,38725,18818,70039,144077,10975700,186206,1508341,538323,241890,236323,544746,1048340,452230,118085,96956,529702
12/14/2013,10199808,167815,112521,9722,28725,16847,99030,53112,17660,97262,89639,10746900,186206,2272875,772777,391514,345789,855238,1545958,732372,187501,150462,814500
12/15/2013,9260025,215470,137010,28405,32650,17405,103331,60585,19422,111534,136925,14130900,186206,2183936,899820,403849,339524,974006,1746350,840426,223733,164836,887527
12/16/2013,7126460,181804,115405,16122,33752,16524,87849,46611,21483,88609,81156,11895100,186206,1658630,662956,324562,299939,677592,1354665,636197,183890,126785,620764
12/17/2013,6859861,128605,72944,15519,25519,14623,81565,42972,21786,80331,89416,11025400,186206,1541654,639983,298236,287807,644292,1240020,589370,168526,122003,592367
12/18/2013,4969210,97646,49670,21155,14524,12297,83727,27265,16955,66462,61968,8918900,186206,1103943,459336,181063,196491,601837,883795,412342,105935,84400,584257
12/19/2013,3649939,74874,35580,17025,12486,9782,88251,21794,13161,49849,89569,13141400,186206,798102,344132,128982,155202,373636,667419,319332,75483,62629,346101
12/20/2013,2126350,55564,29837,8658,9489,7580,65391,16888,8568,35830,13672,3762100,186206,472087,203618,70881,85651,212586,388059,206147,42553,37087,192590
12/21/2013,1719808,42926,26079,1265,9209,6374,40051,15968,5726,30538,0,0,186206,419103,140011,62932,63918,175165,333210,164948,39114,28196,163872
12/22/2013,1868417,46922,30591,1430,8522,6379,39713,23392,4905,38367,0,0,186206,438704,153909,79966,73453,205524,353146,181003,47776,33879,200747
12/23/2013,1496971,63938,45961,3569,8105,6302,48449,23784,6002,41074,0,0,186206,348222,102594,61616,55569,201292,272286,128471,41967,27332,202482
12/24/2013,875319,46132,32101,4798,4936,4298,35386,38518,3447,22382,0,0,186206,213331,71968,40156,29077,110816,162057,72810,23514,17098,122228
12/25/2013,817158,27434,10210,4972,8093,4160,28294,38026,2073,24554,0,0,186206,192903,61256,50140,27355,109883,145736,64689,25357,13399,132647
12/26/2013,1654456,32829,6180,7480,12145,7023,36978,45939,4131,42881,0,0,186206,379936,111104,83012,59740,204159,292873,126615,52997,30853,205950
12/27/2013,1710818,34333,11661,6095,10166,6412,41587,46964,5013,59541,0,0,186206,357088,117588,85664,61749,263904,276021,119910,48470,29639,276663
12/28/2013,1777924,34076,13562,5962,8749,5803,31491,46300,4942,33648,0,0,186206,357817,117755,76848,62077,175099,303887,127521,49622,34892,167574
12/29/2013,2365707,49347,25799,7283,9503,6762,38536,46961,5566,40503,0,0,186206,513293,150872,110234,88359,228690,406838,160084,64318,51014,229296
12/30/2013,1513475,53272,32123,5894,9116,6139,28693,48014,6788,28413,0,0,186206,343081,105882,74195,52813,150448,274677,117220,43222,28800,152274
12/31/2013,1247454,45618,28851,5126,6867,4774,34103,45471,4302,28197,0,0,186206,272094,91218,67640,47463,140745,328467,136258,51071,38235,183048
1/1/2014,1617920,33254,12723,5998,9032,5500,8148,3802,3858,26325,0,0,445256,363060,122119,50162,66378,148124,269516,154086,30500,33108,129009
1/2/2014,1606652,31070,11710,3818,9114,6429,13138,1680,4578,28705,0,0,445256,326713,102210,27990,58619,142238,265304,133737,23761,33762,125252
1/3/2014,1392983,27552,10700,3328,7749,5776,12259,4133,3881,26756,0,0,445256,315525,99233,26361,52349,130019,250765,117210,20493,28149,113706
1/4/2014,1649384,25495,9373,3189,6726,6207,14351,4131,4508,28694,0,0,445256,318624,98990,38282,60211,138626,265346,138009,24055,34287,128785
1/5/2014,2367029,38757,20488,3314,7426,7529,19918,4117,6774,36762,0,0,445256,456291,144491,47801,80719,187889,371588,187343,28809,49800,172881
1/6/2014,2788133,37090,18854,3177,7364,7696,28177,4120,7762,40853,0,0,445256,461077,140249,53470,96706,215352,382601,206912,30931,61199,188137
1/7/2014,2012766,31139,14844,3596,6756,5942,18491,4022,8215,29997,0,0,445256,394551,126838,41399,74626,172508,312831,148255,24668,38496,157854
1/8/2014,1038058,35610,17443,6200,6654,5313,13044,3830,2727,25577,0,0,445256,199755,61225,18797,39044,92199,173063,97687,11841,24085,76850
1/9/2014,796357,35064,18152,5509,6543,4860,13844,3693,1533,20274,0,0,445256,159780,56232,13405,29002,76854,133781,69955,7253,18356,66887
1/10/2014,704205,31928,15654,6423,5298,4552,11445,2716,2650,18381,0,0,445256,145372,46961,11666,29796,72562,122043,60862,6928,13561,62159
1/11/2014,813439,34287,16665,6880,6192,4551,11388,2529,2478,19843,0,0,445256,181747,57459,13269,33146,85089,149779,75546,7644,18039,72756
1/12/2014,1222295,39867,19916,7767,6860,5323,13702,2590,2706,24954,0,0,445256,238933,65554,18012,39507,111861,211330,103589,11197,21694,98823
1/13/2014,1065739,35849,17690,6465,6337,5358,13400,4838,3189,20591,0,0,445256,198357,60182,14596,37214,93801,176433,91334,8341,21326,80800
1/14/2014,1292436,33880,15134,7605,5891,5251,14567,5070,2691,21781,0,0,445256,209491,69501,19310,40591,108882,186061,95153,10883,25913,97468
1/15/2014,1201059,32334,13447,7908,6001,4978,18366,4823,1497,28750,0,0,445256,206075,69804,18546,42828,106076,182552,108892,11323,25864,85832
1/16/2014,749619,31979,15543,7306,5057,4072,13489,3839,1485,18347,0,0,445256,149990,49654,9104,28707,87717,128032,61733,4622,14748,77082
1/17/2014,614441,28777,13006,7685,4539,3547,10165,3883,1984,15843,0,0,445256,126708,48102,10069,20744,72725,107345,49633,4851,10749,64449
1/18/2014,898472,30817,12977,8660,5131,4048,9720,3748,580,24036,0,0,445256,167560,51395,9564,27692,97232,144624,77741,4817,15260,85857
1/19/2014,1134510,38166,17183,10298,5906,4778,11375,3960,1542,26076,0,0,445256,225119,67524,15289,37026,123065,184179,88177,7447,21687,112874
1/20/2014,1012872,41041,18354,10999,6716,4971,12984,5271,3234,24716,0,0,445256,214929,75759,22452,34622,114676,176435,77801,11051,21137,99116
1/21/2014,958548,36081,16545,8070,6430,5036,13172,5817,2985,24115,0,0,445256,207736,73298,26660,40712,107801,167290,66787,12053,18560,98090
1/22/2014,1010151,31509,17786,3289,5636,4799,19654,5479,2798,24965,0,0,445256,222514,73802,34077,39464,121582,171902,63921,15772,18918,109847
1/23/2014,777712,25704,12834,4411,4005,4454,11690,5006,2889,22234,0,0,445256,151303,49255,20597,27427,97701,126984,46728,9632,14806,90217
1/24/2014,647317,23733,11230,4702,3756,4046,11863,4970,2839,22687,0,0,445256,141261,46840,18192,24526,93179,108803,45307,6861,13655,86361
1/25/2014,741372,25261,11497,5581,3996,4187,9625,4555,2109,27368,0,0,445256,156123,44967,21649,25523,112757,126870,46502,8615,12930,108604
1/26/2014,1308453,30368,14383,6236,4707,5042,12978,5026,3143,34904,0,0,445256,259451,82514,37565,46382,166722,206690,77792,14234,24268,158851
1/27/2014,1201627,32978,15853,7322,4567,5236,13838,5755,4135,31855,0,0,445256,250168,77289,36734,47587,158488,181815,68259,13979,22724,152364
1/28/2014,874730,32077,15639,7239,4051,5149,12567,5930,3450,33521,0,0,445256,167354,49483,22644,28333,132270,145084,54059,11045,15935,126589
1/29/2014,809903,30190,14620,7221,3526,4822,11895,5943,2346,36139,0,0,445256,161944,45230,24774,27545,145676,131849,47587,10448,13169,138959
1/30/2014,892482,27582,12042,6939,3549,5052,15001,5627,2631,59484,0,0,445256,171509,43158,27240,34457,218638,130722,42808,10032,16295,213939
1/31/2014,1193254,25892,10876,6671,2984,5361,19502,5382,2552,111964,0,0,445256,213532,44190,34772,47933,425117,143934,54527,10939,17324,430404
2/1/2014,887716,26734,12498,6926,3047,4262,10305,4727,2914,21237,0,0,134726,162434,49250,19818,26064,92752,145112,54797,7956,16794,74529
2/2/2014,826022,29615,14878,7147,3086,4504,11349,6835,2492,21441,0,0,134726,170776,51476,29858,34949,84650,149475,53526,12315,17594,66983
2/3/2014,1153515,36343,17867,9035,3916,5524,16078,8045,3489,24070,0,0,134726,224136,71538,34338,44754,109153,205421,69870,16415,23456,84672
2/4/2014,764560,33887,16378,8683,3774,5052,13166,4104,2925,20523,0,0,134726,149224,48530,16692,26888,76473,138813,47884,7976,15139,60208
2/5/2014,805430,34394,16172,8704,4156,5363,15380,4031,2288,23968,0,0,134726,166702,58079,19571,25328,82812,149103,55297,8484,15240,67673
2/6/2014,811568,30202,12994,8947,3309,4952,16240,3581,4176,24229,0,0,134726,163893,55539,54712,33943,79376,137288,58735,9801,18399,66338
2/7/2014,677857,25124,11112,6743,2865,4404,13498,4158,3719,19900,0,0,134726,145632,49001,27262,23366,73020,126530,42916,8538,13890,57321
2/8/2014,659150,26296,11888,7015,3047,4346,8518,5513,2098,19480,0,0,134726,154234,38916,22416,20205,72983,126605,40819,9239,11510,60248
2/9/2014,998777,31938,14590,8463,3551,5334,12740,6558,1635,25645,0,0,134726,195683,54550,27407,22596,106581,178226,57233,11919,18072,86218
2/10/2014,936346,33693,15426,8992,3711,5565,18422,7757,1962,22427,0,0,134726,198781,56371,23262,29230,98261,161241,53722,10263,15983,79132
2/11/2014,836747,30768,14803,7804,2976,5185,17428,8533,2240,20149,0,0,134726,157022,42521,23374,24501,81777,136587,42846,11128,14245,65322
2/12/2014,745810,27132,12572,7587,2422,4551,19890,7194,1658,19424,0,0,134726,138979,41937,22492,22342,73664,117674,40964,8587,12576,62352
2/13/2014,819174,27332,12972,6848,2602,4910,16836,12158,1591,23730,0,0,134726,147349,44169,27808,20024,87114,129160,39140,11449,13304,74100
2/14/2014,608589,20229,9611,4909,1862,3848,14202,10772,1096,22449,0,0,134726,114575,38591,22433,14347,73824,97323,28688,8991,10729,62812
2/15/2014,873636,22961,10888,5397,2252,4424,11783,10431,1169,41545,0,0,134726,168094,44654,26481,20909,125643,139542,40360,12003,14100,109234
2/16/2014,1152818,28122,14189,6752,2368,4813,12528,10696,1857,24399,0,0,134726,233859,67687,40430,30247,106943,197013,58657,18375,19448,86890
2/17/2014,2000259,34951,18298,8145,2765,5743,21244,10829,2541,29736,0,0,134726,392151,117052,62277,47844,163191,323960,96791,27467,33326,131241
2/18/2014,972005,33635,18183,7133,2744,5576,14771,10722,3941,20319,0,0,134726,143729,42301,30230,34482,75747,126119,53345,12951,21066,64927
2/19/2014,1063064,30438,17487,6331,2781,3839,19870,11017,4839,22438,0,0,134726,151769,52129,31088,43232,82848,142429,60535,12859,29150,70590
2/20/2014,493017,28443,16351,5572,3097,3422,13604,13798,4040,13508,0,0,134726,86144,28476,12207,15778,52873,79014,26285,4527,9313,44915
2/21/2014,507103,23421,14325,3660,2819,2617,13811,11101,1630,13758,0,0,134726,89862,31017,12471,20260,60567,81219,29232,4985,9466,49278
2/22/2014,500275,22874,12719,4246,3269,2639,11489,10890,1376,15605,0,0,134726,93065,37717,12962,18606,62579,80110,34092,5268,10418,52320
2/23/2014,701929,29011,17100,4805,3706,3400,14062,11187,1693,21044,0,0,134726,132950,46484,20661,24972,86070,118586,43912,7756,12862,70786
2/24/2014,710204,28185,16414,4552,3844,3376,18570,9836,1918,17305,0,0,134726,130738,41170,20807,23577,78307,112466,47473,9726,12627,70207
2/25/2014,722842,25942,14578,4397,3705,3262,15568,6642,1881,20228,0,0,134726,125611,45583,23320,22924,90062,112508,41309,9409,12374,80305
2/26/2014,828426,23404,14232,2564,3451,3158,15831,6405,2259,24217,0,0,134726,141033,53941,21058,32350,108932,120192,48070,8590,15509,100969
2/27/2014,687374,19078,11034,1607,3201,3237,14228,4219,2016,31413,0,0,134726,115349,44549,19186,25714,125122,92128,41568,7624,12093,117618
2/28/2014,701843,16710,8984,1673,3075,2977,15133,4785,1949,44321,0,0,134726,114964,39176,20090,23741,175016,84799,35535,6865,11397,164498
3/1/2014,613162,16815,9647,1614,2723,2831,12849,3476,1980,20138,0,0,247521,107786,44869,29127,26953,90325,91544,41055,9109,14905,82458
3/2/2014,901727,22472,13265,2458,3041,3708,19028,3557,7332,27232,0,0,247521,163146,70678,43272,45126,121890,132560,66544,12753,26939,114540
3/3/2014,884938,24915,15564,2542,3104,3705,19067,3723,5364,24467,0,0,247521,145167,57000,26684,31692,114337,126879,56421,10330,16063,105720
3/4/2014,804795,22405,12674,2525,3068,4137,15163,6664,2462,20761,0,0,247521,135155,58563,27767,32501,89791,119784,49735,9703,17671,80203
3/5/2014,1090709,21057,11286,1930,3004,4838,15351,6618,2695,20160,0,0,247521,176453,69461,24331,32426,108357,152808,58418,9955,19986,90223
3/6/2014,617819,20301,11291,1292,3010,4708,14890,7112,2100,17894,0,0,247521,104222,41174,18515,17820,78529,93135,38973,6218,10461,67588
3/7/2014,496848,17779,9638,1433,2630,4078,15873,6963,1696,15197,0,0,247521,92197,35938,15019,19800,64944,80268,33750,5206,10088,53416
3/8/2014,621021,17483,9135,1445,2685,4218,12125,5667,1562,15661,0,0,247521,120228,40762,19061,23948,66495,98010,39894,7147,11959,57776
3/9/2014,808957,21549,12218,1545,2757,5030,14922,6612,2260,20319,0,0,247521,147869,51466,24196,32525,89566,127302,52248,9055,17660,76778
3/10/2014,750770,26550,14633,2533,3862,5522,18378,9015,2503,16987,0,0,247521,139090,44624,19488,25968,81911,116213,49621,8139,14143,68510
3/11/2014,751799,23706,12713,2090,3724,5180,18607,13892,2473,17248,0,0,247521,137643,45462,21264,27446,81424,118474,45724,8142,12800,74167
3/12/2014,697866,25191,13282,2469,3701,5739,14089,11902,2528,17554,0,0,247521,130941,37799,20070,27506,76599,107235,39515,9184,15472,65181
3/13/2014,610610,23389,11799,2726,3823,5040,15491,11085,2253,17055,0,0,247521,126011,37949,20569,24295,69763,101664,34183,9382,13599,61390
3/14/2014,574164,20441,9539,1790,4628,4484,16218,11044,2167,15877,0,0,247521,121886,38253,20581,25667,66559,88598,35445,8416,11940,58639
3/15/2014,840509,22159,10409,1632,5339,4779,14099,7452,2569,19412,0,0,247521,146870,38416,26892,30868,89362,109723,43145,12104,19313,76471
3/16/2014,1134269,28910,14122,2234,6483,6070,19318,7928,6806,27594,0,0,247521,204656,63240,29013,48550,113599,176507,65981,16224,32190,95353
3/17/2014,974763,32195,16753,1998,7252,6193,16749,11809,5525,21815,0,0,247521,179513,52535,24256,34738,106973,152287,55481,13193,20045,93946
3/18/2014,975021,29807,14950,2139,7093,5625,15979,10903,3350,21940,0,0,247521,178093,53137,26253,34227,113458,161286,51963,10687,20273,96762
3/19/2014,867803,29026,16111,1675,4876,6363,12762,11736,4446,16035,0,0,247521,142935,41048,20603,34416,93489,126343,52861,10457,22484,78639
3/20/2014,674519,25878,13708,2963,3349,5859,12881,14510,4227,19016,0,0,247521,124325,38642,17596,25013,85112,107682,39470,7325,15632,73180
3/21/2014,599875,22418,11284,3284,2754,5095,12343,15119,3378,23277,0,0,247521,113648,37585,22020,26657,77084,98226,37607,10288,15429,67373
3/22/2014,708481,24024,11275,4392,2934,5422,12251,14603,2659,29623,0,0,247521,138328,32057,24322,28394,108873,122310,38283,10457,16173,93691
3/23/2014,1285053,32923,15723,5807,3767,7625,17364,15022,3644,48627,0,0,247521,219490,57648,35738,45906,168150,198706,68645,15700,26997,138092
